master_order_id,dist_names,retailer_names,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,R_Rank,F_Rank,M_Rank,RFM_Score,Clust,Customer_Segment
27443,DistName3,RetailerID72,251,5,1776.13,4,3,2,80.0,60.0,40.0,2.58,3,Potential-Medium Customers
27444,DistName9,RetailerID81,251,7,1746.05,4,3,2,80.0,60.0,40.0,2.58,3,Potential-Medium Customers
27445,DistName3,RetailerID95,251,13,2461.43,4,5,2,80.0,100.0,40.0,3.14,3,Medium Value Customers
27446,DistName7,RetailerID90,251,9,1275.62,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27447,DistName3,RetailerID79,251,6,2043.07,4,3,2,80.0,60.0,40.0,2.58,3,Potential-Medium Customers
27448,DistName8,RetailerID90,251,10,2407.88,4,4,2,80.0,80.0,40.0,2.86,3,Potential-Medium Customers
27449,DistName3,RetailerID95,251,7,787.68,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27450,DistName6,RetailerID90,251,6,890.76,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27451,DistName3,RetailerID91,251,4,701.71,4,2,4,80.0,40.0,80.0,3.44,0,Medium Value Customers
27452,DistName4,RetailerID98,251,2,784.63,4,1,4,80.0,20.0,80.0,3.16,0,Medium Value Customers
27453,DistName8,RetailerID91,251,13,1982.05,4,5,2,80.0,100.0,40.0,3.14,3,Medium Value Customers
27455,DistName7,RetailerID47,251,4,744.9,4,2,4,80.0,40.0,80.0,3.44,0,Medium Value Customers
27459,DistName6,RetailerID60,251,5,435.58,4,3,5,80.0,60.0,100.0,4.29,0,High Value Customers
27462,DistName7,RetailerID5,251,6,1319.72,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27463,DistName5,RetailerID54,251,10,1750.25,4,4,2,80.0,80.0,40.0,2.86,3,Potential-Medium Customers
27466,DistName3,RetailerID13,251,3,462.45,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27467,DistName6,RetailerID99,251,8,1253.63,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27468,DistName3,RetailerID34,251,4,496.95,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27469,DistName6,RetailerID84,251,6,2037.45,4,3,2,80.0,60.0,40.0,2.58,3,Potential-Medium Customers
27470,DistName7,RetailerID98,251,16,2197.86,4,5,2,80.0,100.0,40.0,3.14,3,Medium Value Customers
27471,DistName1,RetailerID149,251,1,236.16,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27472,DistName3,RetailerID95,251,1,831.6,4,1,4,80.0,20.0,80.0,3.16,0,Medium Value Customers
27473,DistName8,RetailerID9,251,4,2215.56,4,2,2,80.0,40.0,40.0,2.3,3,Low Value Customers
27474,DistName1,RetailerID16,251,3,550.24,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27475,DistName6,RetailerID9,251,4,838.2,4,2,4,80.0,40.0,80.0,3.44,0,Medium Value Customers
27476,DistName3,RetailerID79,251,6,600.78,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27477,DistName3,RetailerID95,251,3,417.86,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27478,DistName8,RetailerID9,251,12,3592.03,4,4,1,80.0,80.0,20.0,2.29,1,Low Value Customers
27479,DistName9,RetailerID91,251,6,1425.2,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27480,DistName3,RetailerID49,251,4,1655.91,4,2,2,80.0,40.0,40.0,2.3,0,Low Value Customers
27481,DistName3,RetailerID49,251,8,722.44,4,4,4,80.0,80.0,80.0,4.0,0,Medium Value Customers
27482,DistName6,RetailerID9,251,12,2975.65,4,4,1,80.0,80.0,20.0,2.29,3,Low Value Customers
27483,DistName6,RetailerID8,251,11,1698.91,4,4,2,80.0,80.0,40.0,2.86,0,Potential-Medium Customers
27484,DistName3,RetailerID64,251,3,537.14,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27485,DistName3,RetailerID8,251,7,1376.27,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27489,DistName3,RetailerID37,251,5,1450.37,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27490,DistName8,RetailerID95,251,26,4262.4,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27491,DistName8,RetailerID90,251,24,5027.2,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27492,DistName1,RetailerID36,251,4,878.99,4,2,4,80.0,40.0,80.0,3.44,0,Medium Value Customers
27493,DistName7,RetailerID95,251,14,1461.41,4,5,3,80.0,100.0,60.0,3.71,0,Medium Value Customers
27494,DistName5,RetailerID149,251,3,1716.4,4,2,2,80.0,40.0,40.0,2.3,3,Low Value Customers
27495,DistName8,RetailerID9,251,5,1481.97,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27496,DistName3,RetailerID146,251,1,257.29,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27498,DistName7,RetailerID194,251,1,607.0,4,1,4,80.0,20.0,80.0,3.16,0,Medium Value Customers
27499,DistName5,RetailerID35,251,6,1086.98,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27500,DistName2,RetailerID50,251,2,359.3,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27501,DistName3,RetailerID60,251,8,1106.7,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27502,DistName4,RetailerID94,251,7,2883.55,4,3,1,80.0,60.0,20.0,2.01,3,Low Value Customers
27503,DistName3,RetailerID70,251,16,3268.79,4,5,1,80.0,100.0,20.0,2.57,3,Potential-Medium Customers
27504,DistName9,RetailerID86,251,10,2796.91,4,4,1,80.0,80.0,20.0,2.29,3,Low Value Customers
27505,DistName8,RetailerID95,251,9,764.4,4,4,4,80.0,80.0,80.0,4.0,0,Medium Value Customers
27506,DistName4,RetailerID94,251,1,89.29,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27507,DistName4,RetailerID94,251,10,810.38,4,4,4,80.0,80.0,80.0,4.0,0,Medium Value Customers
27508,DistName6,RetailerID8,251,16,2473.55,4,5,2,80.0,100.0,40.0,3.14,3,Medium Value Customers
27509,DistName8,RetailerID98,251,21,3468.56,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27510,DistName5,RetailerID98,251,5,1422.74,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27511,DistName4,RetailerID98,250,9,1511.27,4,4,2,80.0,80.0,40.0,2.86,0,Potential-Medium Customers
27512,DistName8,RetailerID95,250,11,1359.8,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27513,DistName3,RetailerID8,250,1,360.75,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27514,DistName8,RetailerID9,250,11,839.63,4,4,4,80.0,80.0,80.0,4.0,0,Medium Value Customers
27515,DistName3,RetailerID97,250,28,7793.43,4,5,1,80.0,100.0,20.0,2.57,2,Potential-Medium Customers
27516,DistName3,RetailerID85,250,7,1729.14,4,3,2,80.0,60.0,40.0,2.58,3,Potential-Medium Customers
27517,DistName3,RetailerID49,250,5,1814.29,4,3,2,80.0,60.0,40.0,2.58,3,Potential-Medium Customers
27518,DistName8,RetailerID94,250,22,7767.33,4,5,1,80.0,100.0,20.0,2.57,2,Potential-Medium Customers
27519,DistName3,RetailerID91,250,8,1134.61,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27520,DistName3,RetailerID8,250,3,758.42,4,2,4,80.0,40.0,80.0,3.44,0,Medium Value Customers
27521,DistName3,RetailerID90,250,3,799.25,4,2,4,80.0,40.0,80.0,3.44,0,Medium Value Customers
27522,DistName3,RetailerID95,250,16,1696.35,4,5,2,80.0,100.0,40.0,3.14,0,Medium Value Customers
27523,DistName8,RetailerID9,250,14,2238.54,4,5,2,80.0,100.0,40.0,3.14,3,Medium Value Customers
27524,DistName4,RetailerID94,250,7,825.18,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27525,DistName7,RetailerID79,250,28,3655.0,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27526,DistName6,RetailerID9,250,12,1851.29,4,4,2,80.0,80.0,40.0,2.86,3,Potential-Medium Customers
27527,DistName3,RetailerID27,250,5,1210.85,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27529,DistName3,RetailerID37,250,3,1405.5,4,2,3,80.0,40.0,60.0,2.87,0,Potential-Medium Customers
27530,DistName3,RetailerID95,250,9,1684.79,4,4,2,80.0,80.0,40.0,2.86,0,Potential-Medium Customers
27531,DistName2,RetailerID37,250,1,600.0,4,1,4,80.0,20.0,80.0,3.16,0,Medium Value Customers
27532,DistName7,RetailerID80,250,9,2354.67,4,4,2,80.0,80.0,40.0,2.86,3,Potential-Medium Customers
27533,DistName3,RetailerID61,250,9,686.17,4,4,4,80.0,80.0,80.0,4.0,0,Medium Value Customers
27534,DistName7,RetailerID81,250,5,1035.56,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27535,DistName3,RetailerID97,250,17,5025.89,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27536,DistName3,RetailerID146,250,1,1566.12,4,1,2,80.0,20.0,40.0,2.02,0,Low Value Customers
27537,DistName6,RetailerID98,250,13,2817.07,4,5,1,80.0,100.0,20.0,2.57,3,Potential-Medium Customers
27538,DistName3,RetailerID68,250,9,1285.93,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27539,DistName6,RetailerID94,250,15,4136.13,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27540,DistName6,RetailerID94,250,13,1347.47,4,5,3,80.0,100.0,60.0,3.71,0,Medium Value Customers
27541,DistName4,RetailerID58,250,9,1560.47,4,4,2,80.0,80.0,40.0,2.86,0,Potential-Medium Customers
27542,DistName8,RetailerID9,250,5,976.99,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27543,DistName3,RetailerID91,250,7,1201.19,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27544,DistName3,RetailerID35,250,2,483.76,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27545,DistName3,RetailerID77,250,3,500.96,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27546,DistName3,RetailerID8,250,9,4576.49,4,4,1,80.0,80.0,20.0,2.29,1,Low Value Customers
27547,DistName6,RetailerID55,250,4,608.74,4,2,4,80.0,40.0,80.0,3.44,0,Medium Value Customers
27548,DistName6,RetailerID9,250,5,737.12,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27549,DistName7,RetailerID94,250,4,7152.14,4,2,1,80.0,40.0,20.0,1.73,2,Lost Customers
27550,DistName4,RetailerID94,250,3,380.74,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27551,DistName7,RetailerID81,250,4,499.68,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27552,DistName3,RetailerID79,250,4,769.44,4,2,4,80.0,40.0,80.0,3.44,0,Medium Value Customers
27553,DistName3,RetailerID56,250,3,407.51,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27555,DistName3,RetailerID90,250,4,1596.32,4,2,2,80.0,40.0,40.0,2.3,0,Low Value Customers
27556,DistName8,RetailerID90,250,29,5075.5,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27558,DistName7,RetailerID90,250,9,1755.86,4,4,2,80.0,80.0,40.0,2.86,3,Potential-Medium Customers
27559,DistName7,RetailerID95,250,11,2693.65,4,4,1,80.0,80.0,20.0,2.29,3,Low Value Customers
27560,DistName4,RetailerID94,250,10,1390.33,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27569,DistName3,RetailerID27,250,1,248.91,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27571,DistName7,RetailerID95,250,30,9848.87,4,5,1,80.0,100.0,20.0,2.57,5,Potential-Medium Customers
27572,DistName6,RetailerID91,250,30,17057.2,4,5,1,80.0,100.0,20.0,2.57,5,Potential-Medium Customers
27573,DistName1,RetailerID116,250,1,4285.71,4,1,1,80.0,20.0,20.0,1.45,1,Lost Customers
27574,DistName8,RetailerID95,250,30,8330.18,4,5,1,80.0,100.0,20.0,2.57,2,Potential-Medium Customers
27575,DistName9,RetailerID98,250,29,9248.88,4,5,1,80.0,100.0,20.0,2.57,2,Potential-Medium Customers
27576,DistName3,RetailerID8,250,1,2295.4,4,1,2,80.0,20.0,40.0,2.02,3,Low Value Customers
27577,DistName7,RetailerID97,250,30,6726.7,4,5,1,80.0,100.0,20.0,2.57,2,Potential-Medium Customers
27578,DistName3,RetailerID8,250,10,2038.8,4,4,2,80.0,80.0,40.0,2.86,3,Potential-Medium Customers
27579,DistName3,RetailerID85,250,4,1288.56,4,2,3,80.0,40.0,60.0,2.87,0,Potential-Medium Customers
27580,DistName8,RetailerID9,250,9,515.32,4,4,5,80.0,80.0,100.0,4.57,0,Top Customers
27581,DistName1,RetailerID115,250,1,1432.8,4,1,3,80.0,20.0,60.0,2.59,0,Potential-Medium Customers
27582,DistName3,RetailerID5,250,5,689.03,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27583,DistName6,RetailerID86,250,15,2717.37,4,5,1,80.0,100.0,20.0,2.57,3,Potential-Medium Customers
27584,DistName3,RetailerID52,250,7,696.37,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27585,DistName7,RetailerID194,250,5,342.06,4,3,5,80.0,60.0,100.0,4.29,0,High Value Customers
27586,DistName1,RetailerID86,250,3,461.8,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27587,DistName7,RetailerID91,250,8,984.52,4,4,4,80.0,80.0,80.0,4.0,0,Medium Value Customers
27588,DistName7,RetailerID95,250,9,815.89,4,4,4,80.0,80.0,80.0,4.0,0,Medium Value Customers
27589,DistName3,RetailerID44,250,6,2313.95,4,3,2,80.0,60.0,40.0,2.58,3,Potential-Medium Customers
27590,DistName7,RetailerID81,250,11,1356.33,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27591,DistName4,RetailerID95,250,26,2387.67,4,5,2,80.0,100.0,40.0,3.14,3,Medium Value Customers
27592,DistName3,RetailerID87,250,6,730.52,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27593,DistName7,RetailerID98,249,9,3661.86,4,4,1,80.0,80.0,20.0,2.29,1,Low Value Customers
27594,DistName7,RetailerID95,249,13,2993.59,4,5,1,80.0,100.0,20.0,2.57,3,Potential-Medium Customers
27597,DistName8,RetailerID95,249,11,3027.79,4,4,1,80.0,80.0,20.0,2.29,3,Low Value Customers
27598,DistName3,RetailerID37,249,4,1289.11,4,2,3,80.0,40.0,60.0,2.87,0,Potential-Medium Customers
27599,DistName6,RetailerID90,249,15,2644.68,4,5,1,80.0,100.0,20.0,2.57,3,Potential-Medium Customers
27600,DistName1,RetailerID42,249,1,230.0,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27601,DistName3,RetailerID95,249,5,1563.17,4,3,2,80.0,60.0,40.0,2.58,0,Potential-Medium Customers
27602,DistName7,RetailerID94,249,10,1960.83,4,4,2,80.0,80.0,40.0,2.86,3,Potential-Medium Customers
27603,DistName3,RetailerID79,249,4,356.1,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27604,DistName4,RetailerID98,249,6,5796.68,4,3,1,80.0,60.0,20.0,2.01,1,Low Value Customers
27605,DistName5,RetailerID97,249,6,2408.0,4,3,2,80.0,60.0,40.0,2.58,3,Potential-Medium Customers
27608,DistName3,RetailerID95,249,17,3717.93,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27610,DistName1,RetailerID79,249,4,611.7,4,2,4,80.0,40.0,80.0,3.44,0,Medium Value Customers
27611,DistName6,RetailerID55,249,3,1107.8,4,2,3,80.0,40.0,60.0,2.87,0,Potential-Medium Customers
27612,DistName3,RetailerID80,249,4,1051.91,4,2,3,80.0,40.0,60.0,2.87,0,Potential-Medium Customers
27614,DistName3,RetailerID34,249,3,875.16,4,2,4,80.0,40.0,80.0,3.44,0,Medium Value Customers
27615,DistName8,RetailerID94,249,30,7494.25,4,5,1,80.0,100.0,20.0,2.57,2,Potential-Medium Customers
27616,DistName7,RetailerID81,249,1,3107.13,4,1,1,80.0,20.0,20.0,1.45,3,Lost Customers
27617,DistName3,RetailerID95,249,3,1031.88,4,2,3,80.0,40.0,60.0,2.87,0,Potential-Medium Customers
27618,DistName6,RetailerID90,249,8,1565.34,4,4,2,80.0,80.0,40.0,2.86,0,Potential-Medium Customers
27619,DistName9,RetailerID81,249,3,284.6,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27620,DistName7,RetailerID94,249,24,8552.44,4,5,1,80.0,100.0,20.0,2.57,2,Potential-Medium Customers
27621,DistName3,RetailerID46,249,4,584.95,4,2,4,80.0,40.0,80.0,3.44,0,Medium Value Customers
27622,DistName4,RetailerID36,249,3,1018.5,4,2,3,80.0,40.0,60.0,2.87,0,Potential-Medium Customers
27623,DistName3,RetailerID37,249,5,894.27,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27624,DistName3,RetailerID95,249,7,737.17,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27625,DistName7,RetailerID81,249,3,679.33,4,2,4,80.0,40.0,80.0,3.44,0,Medium Value Customers
27626,DistName9,RetailerID90,249,5,722.36,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27627,DistName8,RetailerID9,249,6,1177.27,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27628,DistName8,RetailerID9,249,3,813.08,4,2,4,80.0,40.0,80.0,3.44,0,Medium Value Customers
27629,DistName6,RetailerID75,249,12,2264.81,4,4,2,80.0,80.0,40.0,2.86,3,Potential-Medium Customers
27630,DistName3,RetailerID81,249,8,1659.13,4,4,2,80.0,80.0,40.0,2.86,0,Potential-Medium Customers
27631,DistName7,RetailerID95,249,23,4512.8,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27632,DistName3,RetailerID8,249,6,2339.99,4,3,2,80.0,60.0,40.0,2.58,3,Potential-Medium Customers
27634,DistName3,RetailerID49,249,1,890.0,4,1,4,80.0,20.0,80.0,3.16,0,Medium Value Customers
27635,DistName3,RetailerID74,249,3,506.38,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27636,DistName7,RetailerID83,249,13,1879.05,4,5,2,80.0,100.0,40.0,3.14,3,Medium Value Customers
27637,DistName3,RetailerID78,249,14,1129.99,4,5,3,80.0,100.0,60.0,3.71,0,Medium Value Customers
27638,DistName1,RetailerID74,249,2,1047.17,4,1,3,80.0,20.0,60.0,2.59,0,Potential-Medium Customers
27639,DistName3,RetailerID25,249,2,780.42,4,1,4,80.0,20.0,80.0,3.16,0,Medium Value Customers
27640,DistName3,RetailerID87,249,3,594.76,4,2,4,80.0,40.0,80.0,3.44,0,Medium Value Customers
27641,DistName8,RetailerID94,249,18,2185.33,4,5,2,80.0,100.0,40.0,3.14,3,Medium Value Customers
27642,DistName8,RetailerID9,249,9,1025.83,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27644,DistName7,RetailerID37,249,6,2367.63,4,3,2,80.0,60.0,40.0,2.58,3,Potential-Medium Customers
27645,DistName1,RetailerID13,249,2,826.62,4,1,4,80.0,20.0,80.0,3.16,0,Medium Value Customers
27649,DistName8,RetailerID92,249,13,2264.66,4,5,2,80.0,100.0,40.0,3.14,3,Medium Value Customers
27650,DistName3,RetailerID49,249,1,890.0,4,1,4,80.0,20.0,80.0,3.16,0,Medium Value Customers
27651,DistName3,RetailerID86,249,13,4329.55,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27653,DistName3,RetailerID90,249,14,1349.33,4,5,3,80.0,100.0,60.0,3.71,0,Medium Value Customers
27654,DistName7,RetailerID95,249,13,2654.3,4,5,1,80.0,100.0,20.0,2.57,3,Potential-Medium Customers
27655,DistName8,RetailerID9,249,5,1094.51,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27656,DistName8,RetailerID9,249,15,1828.85,4,5,2,80.0,100.0,40.0,3.14,3,Medium Value Customers
27657,DistName7,RetailerID95,249,11,1159.38,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27658,DistName7,RetailerID81,249,15,1926.08,4,5,2,80.0,100.0,40.0,3.14,3,Medium Value Customers
27659,DistName8,RetailerID9,249,14,1149.53,4,5,3,80.0,100.0,60.0,3.71,0,Medium Value Customers
27660,DistName4,RetailerID98,249,19,16559.79,4,5,1,80.0,100.0,20.0,2.57,5,Potential-Medium Customers
27661,DistName9,RetailerID81,249,16,3527.98,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27662,DistName3,RetailerID95,249,2,353.32,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27663,DistName7,RetailerID81,248,10,2121.97,4,4,2,80.0,80.0,40.0,2.86,3,Potential-Medium Customers
27664,DistName7,RetailerID94,248,10,1608.61,4,4,2,80.0,80.0,40.0,2.86,0,Potential-Medium Customers
27665,DistName3,RetailerID90,248,6,839.75,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27666,DistName3,RetailerID43,248,4,515.83,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27667,DistName7,RetailerID95,248,8,1337.33,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27670,DistName7,RetailerID91,248,13,1970.38,4,5,2,80.0,100.0,40.0,3.14,3,Medium Value Customers
27671,DistName6,RetailerID94,248,12,1135.65,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27672,DistName6,RetailerID87,248,14,2286.87,4,5,2,80.0,100.0,40.0,3.14,3,Medium Value Customers
27675,DistName7,RetailerID81,248,5,1228.01,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27678,DistName1,RetailerID43,248,5,1086.88,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27679,DistName6,RetailerID95,248,6,535.75,4,3,5,80.0,60.0,100.0,4.29,0,High Value Customers
27680,DistName4,RetailerID95,248,12,1566.08,4,4,2,80.0,80.0,40.0,2.86,0,Potential-Medium Customers
27681,DistName7,RetailerID94,248,4,273.07,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27682,DistName3,RetailerID72,248,7,803.54,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27683,DistName7,RetailerID90,248,3,313.67,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27684,DistName7,RetailerID88,248,20,4557.82,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27685,DistName4,RetailerID37,248,7,1509.83,4,3,2,80.0,60.0,40.0,2.58,0,Potential-Medium Customers
27686,DistName8,RetailerID9,248,4,975.3,4,2,4,80.0,40.0,80.0,3.44,0,Medium Value Customers
27687,DistName9,RetailerID81,248,10,1239.54,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27688,DistName3,RetailerID43,248,6,926.69,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27689,DistName3,RetailerID27,248,3,119.98,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27690,DistName3,RetailerID35,248,4,645.72,4,2,4,80.0,40.0,80.0,3.44,0,Medium Value Customers
27691,DistName3,RetailerID81,248,9,1499.99,4,4,2,80.0,80.0,40.0,2.86,0,Potential-Medium Customers
27692,DistName3,RetailerID51,248,4,1262.5,4,2,3,80.0,40.0,60.0,2.87,0,Potential-Medium Customers
27693,DistName3,RetailerID49,248,2,402.33,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27694,DistName7,RetailerID8,248,5,1541.92,4,3,2,80.0,60.0,40.0,2.58,0,Potential-Medium Customers
27695,DistName2,RetailerID80,248,1,167.62,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27696,DistName8,RetailerID9,248,7,1541.12,4,3,2,80.0,60.0,40.0,2.58,0,Potential-Medium Customers
27697,DistName8,RetailerID91,248,18,1628.91,4,5,2,80.0,100.0,40.0,3.14,0,Medium Value Customers
27698,DistName3,RetailerID79,248,14,2107.84,4,5,2,80.0,100.0,40.0,3.14,3,Medium Value Customers
27699,DistName3,RetailerID8,248,4,1358.76,4,2,3,80.0,40.0,60.0,2.87,0,Potential-Medium Customers
27700,DistName4,RetailerID90,248,6,695.76,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27701,DistName6,RetailerID55,248,2,686.88,4,1,4,80.0,20.0,80.0,3.16,0,Medium Value Customers
27702,DistName4,RetailerID95,248,22,1944.24,4,5,2,80.0,100.0,40.0,3.14,3,Medium Value Customers
27703,DistName3,RetailerID79,248,12,2806.07,4,4,1,80.0,80.0,20.0,2.29,3,Low Value Customers
27704,DistName6,RetailerID8,248,12,2844.06,4,4,1,80.0,80.0,20.0,2.29,3,Low Value Customers
27705,DistName3,RetailerID35,248,1,70.71,4,1,5,80.0,20.0,100.0,3.73,0,Medium Value Customers
27706,DistName3,RetailerID90,248,7,910.59,4,3,4,80.0,60.0,80.0,3.72,0,Medium Value Customers
27707,DistName7,RetailerID90,248,11,2098.06,4,4,2,80.0,80.0,40.0,2.86,3,Potential-Medium Customers
27708,DistName3,RetailerID52,248,3,373.39,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27709,DistName7,RetailerID95,248,18,5923.77,4,5,1,80.0,100.0,20.0,2.57,2,Potential-Medium Customers
27710,DistName3,RetailerID91,248,7,4058.14,4,3,1,80.0,60.0,20.0,2.01,1,Low Value Customers
27711,DistName7,RetailerID81,248,5,1120.25,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27712,DistName7,RetailerID8,248,7,1364.46,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27713,DistName7,RetailerID81,248,16,2205.27,4,5,2,80.0,100.0,40.0,3.14,3,Medium Value Customers
27714,DistName4,RetailerID79,248,9,1001.53,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27715,DistName9,RetailerID81,248,10,1193.01,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27716,DistName3,RetailerID52,248,5,1135.88,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27717,DistName6,RetailerID94,248,9,1438.61,4,4,3,80.0,80.0,60.0,3.43,0,Medium Value Customers
27718,DistName8,RetailerID94,248,20,3667.79,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27719,DistName1,RetailerID1,248,1,712.7,4,1,4,80.0,20.0,80.0,3.16,0,Medium Value Customers
27720,DistName3,RetailerID83,247,19,4414.6,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27721,DistName3,RetailerID52,247,13,4375.89,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27722,DistName3,RetailerID95,247,17,11356.08,4,5,1,80.0,100.0,20.0,2.57,5,Potential-Medium Customers
27723,DistName7,RetailerID88,247,14,1391.22,4,5,3,80.0,100.0,60.0,3.71,0,Medium Value Customers
27724,DistName3,RetailerID91,247,6,1474.62,4,3,3,80.0,60.0,60.0,3.15,0,Medium Value Customers
27725,DistName3,RetailerID8,247,4,1405.36,4,2,3,80.0,40.0,60.0,2.87,0,Potential-Medium Customers
27726,DistName7,RetailerID95,247,21,4592.75,4,5,1,80.0,100.0,20.0,2.57,1,Potential-Medium Customers
27727,DistName8,RetailerID90,247,4,310.21,4,2,5,80.0,40.0,100.0,4.01,0,High Value Customers
27728,DistName3,RetailerID79,247,8,2089.74,4,4,2,80.0,80.0,40.0,2.86,3,Potential-Medium Customers
